,Car_ID,Brand,Model,Year,Km,Doors,Seats,TransmissionNr,Fuel,Power,Cylinder Engine,Transmission,AC,Condition,Price
755,1678,Ford,Focus,2009,100000,5,5,5,Gasolina,305cv,1991,Automática,ACManual,Usados,39750
756,1679,Porsche,Panamera,2011,219000,5,5,9,Diesel,250cv,1995,Manual,ACManual,Usados,44950
757,168,Opel,Corsa,2017,82095,5,7,6,Diesel,95cv,400,Manual,ACAutomático,Usados,8999
758,1680,Mercedes-Benz,C220,2008,294000,5,5,9,Diesel,170cv,1500,Manual,ACManual,Usados,9900
759,1681,Renault,Zoe,2020,112,5,5,6,Eléctrico,109cv,1496,Manual,ACAutomático,Usados,27990
760,1682,Peugeot,308SW,2014,155000,5,5,6,Diesel,120cv,1600,Manual,ACManual,Usados,9950
761,1683,Citroën,C4GrandPicasso,2010,234000,5,7,6,Diesel,110cv,1461,Manual,ACIndependente,Usados,8000
762,1684,BMW,118,2008,209000,5,5,6,Diesel,143cv,1364,Manual,ACAutomático,Usados,8750
763,1685,VW,GolfVariant,2013,146000,5,5,5,Diesel,150cv,1686,Manual,ACIndependente,Usados,14750
764,1686,BMW,525,1995,327000,4,5,5,Diesel,143cv,1199,Manual,ACAutomático,Usados,3800
765,1687,Nissan,Patrol,1999,188400,2,5,6,Diesel,130cv,2143,Automática,ACAutomático,Usados,13850
766,1688,Peugeot,308SW,2018,75000,5,5,6,Diesel,130cv,3000,Manual,ACAutomático,Usados,21999
767,1689,Peugeot,308SW,2015,135000,5,5,6,Diesel,120cv,1600,Manual,ACIndependente,Usados,11990
768,169,BMW,216ActiveTourer,2015,157417,5,5,6,Diesel,116cv,505,Manual,ACManual,Usados,14990
769,1690,VW,PassatVariant,2001,276000,5,5,5,Diesel,130cv,1560,Manual,ACAutomático,Usados,5900
770,1691,Peugeot,308SW,2016,126000,5,2,6,Diesel,100cv,1199,Manual,ACAutomático,Usados,11400
771,1692,Renault,5,1987,700,5,5,5,Gasolina,120cv,1461,Manual,ACAutomático,Usados,15000
772,1693,BMW,520,2010,135000,3,5,6,Diesel,184cv,1000,Manual,ACAutomático,Usados,17750
773,1694,Chevrolet,Kalos,2006,150000,5,5,5,Gasolina,72cv,1598,Manual,ACAutomático,Usados,2450
774,1695,SEAT,Ibiza,2000,417000,5,5,6,Diesel,90cv,1500,Manual,ACManual,Usados,3065
775,1696,BMW,320GranTurismo,2016,68000,5,5,6,Diesel,190cv,1968,Automática,ACAutomático,Usados,27950
776,1697,VW,Polo,2010,225000,5,4,5,Diesel,75cv,492,Manual,ACManual,Usados,6100
777,1698,Renault,Scénic,2017,300000,2,5,5,Diesel,115cv,400,Manual,ACAutomático,Usados,4200
778,1699,VW,Golf,2000,185450,5,7,6,Gasolina,75cv,505,Manual,ACManual,Usados,2290
779,17,Microcar,Virgo,2003,83000,5,5,5,Diesel,6cv,505,Manual,ACManual,Usados,2950
780,170,Renault,MéganeBreak,2014,161300,5,5,6,Diesel,90cv,523,Manual,ACManual,Usados,10990
781,1700,Citroën,DS3,2013,87500,2,7,7,Diesel,90cv,523,Manual,ACManual,Usados,15250
782,1701,Renault,MéganeCoupe,2010,83400,3,5,6,Diesel,110cv,1496,Manual,ACAutomático,Usados,10900
783,1702,Renault,LagunaBreak,2008,312000,5,5,6,Diesel,110cv,1600,Manual,ACManual,Usados,4500
784,1703,Peugeot,2008,2015,181595,5,5,6,Diesel,120cv,1461,Manual,ACIndependente,Usados,9500
785,1704,Mazda,626,1983,66700,4,5,5,Gasolina,100cv,1364,Manual,ACAutomático,Usados,13000
786,1705,Toyota,Celica,1987,139000,5,5,5,Gasolina,115cv,1686,Manual,ACIndependente,Usados,8500
787,1706,BMW,320,2013,195000,5,4,6,Diesel,184cv,1199,Manual,ACAutomático,Usados,20000
788,1707,VW,Polo,2013,72000,3,5,7,Gasolina,140cv,2143,Automática,ACAutomático,Usados,12490
789,1708,Ford,C-Max,2006,289000,5,5,8,Diesel,109cv,3000,Manual,ACAutomático,Usados,4990
790,1709,Peugeot,308,2015,63149,5,5,6,Diesel,120cv,1600,Manual,ACIndependente,Usados,15000
791,171,VW,Sharan,2018,58000,5,5,6,Diesel,150cv,1598,Manual,ACManual,Usados,30990
792,1710,Toyota,iQ,2010,90000,4,5,5,Gasolina,68cv,1560,Manual,ACAutomático,Usados,7990
793,1711,BMW,118,2013,41000,5,5,5,Diesel,140cv,1199,Manual,ACAutomático,Usados,17900
794,1712,MINI,Clubman,2016,121000,5,8,7,Diesel,116cv,1461,Manual,ACAutomático,Usados,15850
795,1713,Jaguar,XE,2015,155000,5,5,6,Diesel,163cv,1000,Manual,ACAutomático,Usados,23450
796,1714,BMW,520,2017,111500,4,4,5,Diesel,190cv,1598,Manual,ACAutomático,Usados,31500
797,1715,Citroën,C4Cactus,2019,41000,2,4,5,Gasolina,110cv,1500,Manual,ACManual,Usados,15700
798,1716,Mercedes-Benz,Vito,2018,39000,3,5,6,Diesel,190cv,1968,Automática,ACAutomático,Usados,46800
799,1717,Peugeot,2008,2016,155,5,5,5,Diesel,130cv,492,Manual,ACManual,Usados,15500
800,1718,BMW,320,2009,160000,3,5,6,Diesel,177cv,400,Manual,ACAutomático,Usados,18000
801,1719,Fiat,500C,2011,120000,4,9,6,Gasolina,85cv,505,Manual,ACManual,Usados,8990
802,172,Peugeot,308SW,2018,35546,5,5,5,Diesel,120cv,1991,Automática,ACManual,Usados,19990
803,1720,SEAT,Leon,2012,123000,5,5,6,Diesel,105cv,523,Manual,ACManual,Usados,10000
804,1721,Nissan,Note,2015,80000,5,4,7,Gasolina,80cv,1496,Manual,ACAutomático,Usados,8000
805,1722,Mercedes-Benz,CLS350,2013,107000,4,5,5,Diesel,258cv,1600,Manual,ACManual,Usados,35000
806,1723,Toyota,Avensis,2004,216000,4,5,6,Gasolina,100cv,1461,Manual,ACIndependente,Usados,3550
807,1724,Volvo,V60,2013,135230,5,8,7,Diesel,115cv,1364,Manual,ACAutomático,Usados,14250
808,1725,Mercedes-Benz,V250,2017,105000,5,8,6,Diesel,190cv,1686,Manual,ACIndependente,Usados,47500
809,1726,VW,Sharan,1997,203000,5,4,5,Diesel,110cv,1199,Manual,ACAutomático,Usados,3500
810,1727,Mercedes-Benz,V220,2017,137000,3,5,5,Diesel,163cv,2143,Automática,ACAutomático,Usados,38000
811,1728,Fiat,500,2011,87551,2,7,5,Diesel,95cv,3000,Manual,ACAutomático,Usados,7490
812,1729,BMW,316,2000,183000,5,5,7,Gasolina,105cv,1600,Manual,ACIndependente,Usados,5900
813,173,Peugeot,3008,2019,19148,5,4,6,Diesel,130cv,1995,Manual,ACManual,Usados,30990
814,1730,Mercedes-Benz,E320,2000,289000,5,7,7,GPL,250cv,1560,Manual,ACAutomático,Usados,6950
815,1731,Mercedes-Benz,CLA180,2017,40000,5,4,6,Diesel,109cv,1199,Manual,ACAutomático,Usados,25000
816,1732,VW,Golf,1996,148000,2,5,5,Gasolina,90cv,1461,Manual,ACAutomático,Usados,1700
817,1733,Ford,S-Max,2010,68600,2,5,6,Diesel,163cv,1000,Manual,ACAutomático,Usados,15500
818,1734,BMW,420,2015,167000,5,5,6,Diesel,190cv,1598,Manual,ACAutomático,Usados,26250
819,1735,Nissan,Patrol,2000,200,5,5,5,Diesel,200cv,1500,Manual,ACManual,Usados,27500
820,1736,BMW,635,2008,179995,5,5,9,Diesel,286cv,1968,Automática,ACAutomático,Usados,24500
821,1737,Lancia,Musa,2009,138000,5,4,5,Diesel,120cv,492,Manual,ACManual,Usados,4750
822,1738,Renault,MéganeBreak,2013,188000,5,5,5,Diesel,110cv,400,Manual,ACAutomático,Usados,7950
823,1739,Audi,A5Sportback,2014,72552,5,5,6,Diesel,177cv,505,Manual,ACManual,Usados,25850
824,174,Peugeot,308SW,2015,63492,5,5,6,Diesel,92cv,1500,Manual,ACManual,Usados,13999
825,1740,Ford,Kuga,2008,299000,5,5,6,Diesel,136cv,523,Manual,ACManual,Usados,8450
826,1741,Audi,A4Avant,2016,129870,5,5,6,Diesel,190cv,1598,Manual,ACManual,Usados,24800
827,1742,Mercedes-Benz,A180,2013,141825,3,4,6,Diesel,109cv,1991,Automática,ACManual,Usados,17850
828,1743,SEAT,Altea,2012,116000,3,5,6,Diesel,105cv,1995,Manual,ACManual,Usados,12000
829,1744,Renault,Scénic,2011,189000,5,5,6,Diesel,110cv,1496,Manual,ACAutomático,Usados,6990
830,1745,Mercedes-Benz,C200,2015,111000,5,5,6,Diesel,136cv,1600,Manual,ACManual,Usados,20500
831,1746,Nissan,Qashqai,2015,120879,5,5,6,Diesel,110cv,1461,Manual,ACIndependente,Usados,16990
832,1747,Volvo,V40,2015,97000,5,2,6,Diesel,115cv,1364,Manual,ACAutomático,Usados,16500
833,1748,Renault,Mégane,2013,167000,5,5,6,Diesel,110cv,1686,Manual,ACIndependente,Usados,8500
834,1749,Nissan,Qashqai,2015,115000,5,5,7,Diesel,110cv,1199,Manual,ACAutomático,Usados,16990
835,175,Citroën,C4,2013,114692,3,5,5,Diesel,112cv,1598,Manual,ACManual,Usados,10450
836,1750,SEAT,Ibiza,2012,140000,5,5,6,Gasolina,70cv,2143,Automática,ACAutomático,Usados,7500
837,1751,Volvo,V40,2014,105000,2,5,6,Diesel,115cv,3000,Manual,ACAutomático,Usados,14700
838,1752,Fiat,500X,2018,65000,5,5,5,Diesel,95cv,1600,Manual,ACIndependente,Usados,15500
839,1753,Renault,MéganeSportTourer,2015,97500,5,5,8,Diesel,110cv,1560,Manual,ACAutomático,Usados,12900
840,1754,Opel,TigraTwinTop,2009,65000,5,5,6,Diesel,70cv,1199,Manual,ACAutomático,Usados,7750
841,1755,BMW,530,2011,270000,5,7,6,Diesel,245cv,1461,Manual,ACAutomático,Usados,18000
842,1756,MINI,Cooper,2010,114000,5,5,6,Gasolina,175cv,1000,Manual,ACAutomático,Usados,11775
843,1757,Chrysler,300C,2008,280000,4,5,6,Diesel,218cv,1598,Manual,ACAutomático,Usados,13500
844,1758,BMW,120,2016,39000,5,5,6,Diesel,190cv,1500,Manual,ACManual,Usados,25000
845,1759,Mercedes-Benz,C220,2010,310000,2,5,6,Diesel,170cv,1968,Automática,ACAutomático,Usados,13000
846,176,AlfaRomeo,MiTo,2014,92257,5,5,6,Gasolina,105cv,1598,Manual,ACManual,Usados,10000
847,1760,Toyota,RAV4,2017,27500,5,5,6,Híbrido(Gasolina),199cv,492,Manual,ACManual,Usados,26000
848,1761,Mercedes-Benz,CLA200,2014,90000,5,5,6,Diesel,136cv,400,Manual,ACAutomático,Usados,23900
849,1762,Mercedes-Benz,C200,2012,237000,5,5,6,Diesel,136cv,1496,Manual,ACAutomático,Usados,18450
850,1763,BMW,420,2013,180000,2,4,8,Diesel,184cv,1600,Manual,ACManual,Usados,23750
851,1764,VW,GolfVariant,2016,123273,5,5,5,Diesel,110cv,1461,Manual,ACIndependente,Usados,14300
852,1765,Renault,MéganeSportTourer,2015,152000,5,5,6,Diesel,110cv,1364,Manual,ACAutomático,Usados,11950
853,1766,BMW,525,2012,144900,4,4,8,Diesel,218cv,1686,Manual,ACIndependente,Usados,19950
854,1767,Mercedes-Benz,C43AMG,2018,35000,5,5,9,Gasolina,367cv,1199,Manual,ACAutomático,Usados,62000
855,1768,Volvo,V40,2018,32127,5,5,6,Diesel,150cv,2143,Automática,ACAutomático,Usados,22000
856,1769,SEAT,LeonST,2017,22636,5,5,5,Diesel,115cv,3000,Manual,ACAutomático,Usados,18300
857,177,Renault,Clio,2014,83454,5,5,6,Diesel,90cv,1598,Manual,ACManual,Usados,11250
858,1770,Renault,Kadjar,2017,40132,5,5,6,Diesel,110cv,1600,Manual,ACIndependente,Usados,19200
859,1771,Renault,Kadjar,2017,42124,5,5,6,Diesel,110cv,1560,Manual,ACAutomático,Usados,19200
860,1772,Renault,Clio,2016,125251,5,5,5,Diesel,90cv,1199,Manual,ACAutomático,Usados,10800
861,1773,Peugeot,508SW,2016,94819,5,5,6,Diesel,120cv,1461,Manual,ACAutomático,Usados,18500
862,1774,Peugeot,308SW,2018,90823,5,5,5,Diesel,100cv,1000,Manual,ACAutomático,Usados,16000
863,1775,Opel,Astra,2015,78801,5,5,6,Diesel,110cv,1598,Manual,ACAutomático,Usados,12400
864,1776,Nissan,Qashqai,2017,74252,5,5,6,Diesel,110cv,1500,Manual,ACManual,Usados,19200
865,1777,Mazda,CX-3,2016,91759,5,5,6,Diesel,105cv,1968,Automática,ACAutomático,Usados,16500
866,1778,Kia,Sportage,2017,42105,5,5,6,Diesel,115cv,492,Manual,ACManual,Usados,22000
867,1779,Peugeot,308SW,2015,139000,5,5,6,Diesel,120cv,400,Manual,ACAutomático,Usados,9450
868,178,BMW,116,2014,135000,5,5,6,Diesel,116cv,4000,Manual,ACIndependente,Usados,14250
869,1780,DS,DS3,2016,101000,2,5,6,Diesel,120cv,505,Manual,ACManual,Usados,14800
870,1781,Peugeot,508SW,2015,115000,5,5,5,Diesel,116cv,523,Manual,ACManual,Usados,13900
871,1782,Lancia,Musa,2010,225475,5,5,5,Diesel,95cv,1598,Manual,ACManual,Usados,3950
872,1783,Mitsubishi,PajeroSport,2000,278000,5,2,6,Diesel,100cv,1991,Automática,ACManual,Usados,4500
873,1784,Mercedes-Benz,C250,2015,188000,5,5,6,Diesel,204cv,1995,Manual,ACManual,Usados,24900
874,1785,Renault,Clio,2013,67000,5,5,6,Gasolina,90cv,1496,Manual,ACAutomático,Usados,9900
875,1786,Audi,A6Allroad,2001,230000,5,4,6,Diesel,180cv,1600,Manual,ACManual,Usados,4750
876,1787,MINI,Countryman,2015,80000,5,5,9,Diesel,112cv,1461,Manual,ACIndependente,Usados,19500
877,1788,BMW,218,2014,119000,3,5,6,Diesel,143cv,1364,Manual,ACAutomático,Usados,19000
878,1789,Renault,4,1991,147000,5,5,5,Gasolina,34cv,1686,Manual,ACIndependente,Usados,8000
879,179,Mercedes-Benz,Citan,2015,105450,5,5,5,Diesel,75cv,1496,Manual,ACAutomático,Usados,14950
880,1790,BMW,530,2018,30000,5,5,6,Híbrido(Gasolina),252cv,1199,Manual,ACAutomático,Usados,45700
881,1791,Ford,FocusSW,2017,47000,5,4,7,Gasolina,125cv,2143,Automática,ACAutomático,Usados,12500
882,1792,Mercedes-Benz,C63AMG,2016,37600,4,5,9,Gasolina,510cv,3000,Manual,ACAutomático,Usados,82000
883,1793,AlfaRomeo,MiTo,2010,174000,3,4,8,Diesel,95cv,1600,Manual,ACIndependente,Usados,6400
884,1794,Renault,Kadjar,2015,124000,5,4,7,Diesel,110cv,1560,Manual,ACAutomático,Usados,14997
885,1795,VW,PassatVariant,2002,385000,5,5,9,Diesel,130cv,1199,Manual,ACAutomático,Usados,3800
886,1796,Mercedes-Benz,C200,2004,300000,5,5,6,Diesel,122cv,1461,Manual,ACAutomático,Usados,5990
887,1797,Fiat,PuntoEvo,2010,100000,5,5,6,Diesel,95cv,1000,Manual,ACAutomático,Usados,5500
888,1798,BMW,M4,2015,93000,2,4,6,Gasolina,431cv,1598,Manual,ACAutomático,Usados,65500
889,1799,Mercedes-Benz,CLS400,2018,66000,4,5,6,Diesel,340cv,1500,Manual,ACManual,Usados,85500
890,18,Chatenet,CH26,2012,57000,5,5,5,Diesel,7cv,523,Manual,ACManual,Usados,7750
891,180,Citroën,C3,2013,114050,5,5,5,Diesel,70cv,1600,Manual,ACManual,Usados,9450
892,1800,Mercedes-Benz,E220,2017,35000,2,5,6,Diesel,194cv,1968,Automática,ACAutomático,Usados,50500
893,1801,Toyota,Celica,2000,190000,2,5,5,Gasolina,143cv,492,Manual,ACManual,Usados,9650
894,1802,Porsche,991,2016,39900,2,5,6,Gasolina,420cv,400,Manual,ACAutomático,Usados,120000
895,1803,Rover,45,2001,80,5,5,5,Gasolina,103cv,1496,Manual,ACAutomático,Usados,2499
896,1804,Volvo,S60,2017,175000,5,5,7,Diesel,120cv,1600,Manual,ACManual,Usados,13500
897,1805,Honda,Civic,2019,7000,5,5,5,Gasolina,320cv,1461,Manual,ACIndependente,Usados,41000
898,1806,Peugeot,3008,2013,131500,5,2,5,Híbrido(Diesel),200cv,1364,Manual,ACAutomático,Usados,11000
899,1807,Toyota,Aygo,2018,26000,3,5,6,Gasolina,69cv,1686,Manual,ACIndependente,Usados,9500
900,1808,BMW,520,2006,401000,2,5,6,Diesel,163cv,1199,Manual,ACAutomático,Usados,11950
901,1809,Mercedes-Benz,SL280,1970,90400,5,2,6,Gasolina,170cv,2143,Automática,ACAutomático,Usados,90000
902,181,Smart,ForTwo,2016,29654,3,2,5,Gasolina,90cv,1461,Manual,ACIndependente,Usados,10950
903,1810,Volvo,V60,2015,101450,5,5,6,Diesel,150cv,3000,Manual,ACAutomático,Usados,20000
904,1811,Mercedes-Benz,A180,2007,154233,2,5,6,Diesel,109cv,1600,Manual,ACIndependente,Usados,6600
905,1812,Smart,ForTwo,2009,103400,2,5,6,Diesel,45cv,1560,Manual,ACAutomático,Usados,5150
906,1813,Jeep,Renegade,2018,35900,5,5,6,Diesel,120cv,1199,Manual,ACAutomático,Usados,19999
907,1814,Honda,Civic,2009,252122,5,5,5,Diesel,140cv,1461,Manual,ACAutomático,Usados,7800
908,1815,Smart,ForTwo,2016,43500,5,5,6,Gasolina,90cv,1000,Manual,ACAutomático,Usados,11500
909,1816,BMW,M3,2001,97000,4,5,7,Gasolina,343cv,1598,Manual,ACAutomático,Usados,39500
910,1817,Kia,Sportage,2016,25700,5,5,5,Diesel,115cv,1500,Manual,ACManual,Usados,21950
911,1818,Toyota,AvensisSW,2012,179602,5,9,6,Diesel,124cv,1968,Automática,ACAutomático,Usados,11900
912,1819,SEAT,Altea,2007,224000,5,5,6,Diesel,140cv,492,Manual,ACManual,Usados,6499
913,182,Nissan,X-Trail,2015,124315,5,7,5,Diesel,130cv,1364,Manual,ACAutomático,Usados,20450
914,1820,AlfaRomeo,159,2008,250000,5,2,5,Diesel,120cv,400,Manual,ACAutomático,Usados,7000
915,1821,BMW,118,2013,50000,5,5,7,Diesel,143cv,505,Manual,ACManual,Usados,19850
916,1822,Smart,ForFour,2015,38000,5,4,5,Gasolina,89cv,1496,Manual,ACAutomático,Usados,9950
917,1823,Peugeot,108,2015,51700,5,5,5,Gasolina,70cv,1600,Manual,ACManual,Usados,7950
918,1824,Mercedes-Benz,ML320,2007,215000,5,5,6,Diesel,224cv,1461,Manual,ACIndependente,Usados,16950
919,1825,SEAT,Ibiza,2008,189000,5,5,5,Gasolina,70cv,1364,Manual,ACAutomático,Usados,4950
920,1826,Mercedes-Benz,S300,2015,65000,4,5,6,Híbrido(Diesel),231cv,1686,Manual,ACIndependente,Usados,51500
921,1827,Porsche,Panamera,2010,137887,5,5,5,Gasolina,400cv,1199,Manual,ACAutomático,Usados,42000
922,1828,MINI,JohnCooperWorks,2013,120000,5,2,6,Gasolina,211cv,2143,Automática,ACAutomático,Usados,21000
923,1829,Volvo,V60,2014,86000,2,5,8,Diesel,115cv,3000,Manual,ACAutomático,Usados,17250
924,183,BMW,320,2012,129174,2,4,5,Diesel,184cv,1686,Manual,ACIndependente,Usados,21500
925,1830,SEAT,Altea,2008,219000,5,7,7,Diesel,105cv,1600,Manual,ACIndependente,Usados,6600
926,1831,Smart,ForTwo,2007,118254,5,4,6,Gasolina,84cv,1560,Manual,ACAutomático,Usados,4600
927,1832,Kia,Sportage,2014,150100,2,5,5,Diesel,115cv,1199,Manual,ACAutomático,Usados,12900
928,1833,BMW,X5,2018,45000,4,5,5,Diesel,231cv,1461,Manual,ACAutomático,Usados,57750
929,1834,Mercedes-Benz,E250,2012,192309,4,5,6,Diesel,204cv,1000,Manual,ACAutomático,Usados,23000
930,1835,Audi,A4,2011,227000,5,5,6,Diesel,143cv,1598,Manual,ACAutomático,Usados,12000
931,1836,BMW,730,2005,226000,5,5,6,Diesel,231cv,1500,Manual,ACManual,Usados,13500
932,1837,Chevrolet,Cruze,2011,92794,5,5,8,Gasolina,124cv,1968,Automática,ACAutomático,Usados,6250
933,1838,Toyota,Yaris,2006,263440,5,5,5,Gasolina,65cv,492,Manual,ACManual,Usados,3800
934,1839,Chevrolet,Epica,2010,399,4,5,5,Diesel,150cv,1496,Manual,ACAutomático,Usados,4801
935,184,VW,Up!,2016,27113,3,4,5,Gasolina,60cv,1199,Manual,ACAutomático,Usados,8250
936,1840,BMW,120,2012,92147,5,5,6,Diesel,184cv,1600,Manual,ACManual,Usados,16950
937,1841,VW,Tiguan,2013,163000,5,5,8,Diesel,140cv,1461,Manual,ACIndependente,Usados,15500
938,1842,Porsche,911,1999,97035,2,5,5,Gasolina,300cv,1364,Manual,ACAutomático,Usados,32900
939,1843,Lexus,GS450h,2012,135000,4,5,6,Híbrido(Gasolina),345cv,1686,Manual,ACIndependente,Usados,26000
940,1844,Peugeot,406,2000,140000,4,5,5,Gasolina,120cv,1199,Manual,ACAutomático,Usados,1900
941,1845,Mercedes-Benz,300,1992,79900,5,5,6,Diesel,147cv,2143,Automática,ACAutomático,Usados,13000
942,1846,Audi,A4,2006,118222,5,5,7,Gasolina,360cv,3000,Manual,ACAutomático,Usados,24000
943,1847,Renault,Scénic,2001,254732,5,5,5,Diesel,100cv,1600,Manual,ACIndependente,Usados,3450
944,1848,Toyota,Yaris,2010,112970,5,5,9,Gasolina,69cv,1560,Manual,ACAutomático,Usados,5700
945,1849,Audi,A4Avant,2013,210000,5,5,6,Diesel,177cv,1199,Manual,ACAutomático,Usados,20000
946,185,Renault,ClioSportTourer,2016,97906,5,4,5,Diesel,90cv,2143,Automática,ACAutomático,Usados,11650
947,1850,Fiat,500L,2013,104700,3,4,5,Diesel,85cv,1461,Manual,ACAutomático,Usados,7900
948,1851,Smart,ForTwo,2003,119000,2,5,6,Gasolina,61cv,1000,Manual,ACAutomático,Usados,3350
949,1852,Abarth,500,2009,73000,5,5,6,Gasolina,160cv,1598,Manual,ACAutomático,Usados,14750
950,1853,BMW,520,2008,257000,5,5,6,Diesel,177cv,1500,Manual,ACManual,Usados,10250
951,1854,MINI,Cooper,2018,18500,5,5,6,Gasolina,192cv,1968,Automática,ACAutomático,Usados,29490
952,1855,Mercedes-Benz,CLA180,2017,58000,3,5,8,Diesel,109cv,492,Manual,ACManual,Usados,24890
953,1856,Mercedes-Benz,CLK320,2004,161000,5,5,6,Gasolina,218cv,400,Manual,ACAutomático,Usados,15000
954,1857,Mercedes-Benz,GLC250,2017,41200,5,7,9,Diesel,204cv,505,Manual,ACManual,Usados,53990
955,1858,BMW,116,2016,52000,3,4,8,Diesel,116cv,523,Manual,ACManual,Usados,17950
956,1859,AlfaRomeo,MiTo,2018,37255,4,5,9,Diesel,95cv,1598,Manual,ACManual,Usados,15100
957,186,Fiat,500,2017,37996,3,4,8,Gasolina,69cv,3000,Manual,ACAutomático,Usados,11350
958,1860,Renault,Talisman,2018,25301,5,5,5,Diesel,110cv,1991,Automática,ACManual,Usados,19100
959,1861,Honda,Jazz,2008,147000,5,5,5,Gasolina,78cv,1496,Manual,ACAutomático,Usados,4699
960,1862,Mercedes-Benz,190,1987,250000,5,5,5,Diesel,88cv,1600,Manual,ACManual,Usados,2500
961,1863,Opel,Corsa,2004,216259,3,5,5,Diesel,75cv,1461,Manual,ACIndependente,Usados,3000
962,1864,Opel,Corsa,2005,130000,4,5,6,Gasolina,75cv,1364,Manual,ACAutomático,Usados,2450
963,1865,Jaguar,S-Type,2005,190000,5,5,5,Diesel,207cv,1686,Manual,ACIndependente,Usados,11500
964,1866,Honda,Jazz,2009,86000,5,5,5,Gasolina,90cv,1199,Manual,ACAutomático,Usados,6400
965,1867,Volvo,V40,2012,210000,5,2,5,Diesel,177cv,2143,Automática,ACAutomático,Usados,14249
966,1868,VW,GolfVariant,2013,164000,5,5,8,Diesel,105cv,3000,Manual,ACAutomático,Usados,11250
967,1869,BMW,525,2002,325000,5,5,5,Diesel,163cv,1600,Manual,ACIndependente,Usados,5000
968,187,Skoda,FabiaBreak,2010,222000,5,7,6,Diesel,90cv,1600,Manual,ACIndependente,Usados,4990
969,1870,Renault,Mégane,2017,97000,3,4,6,Diesel,110cv,1560,Manual,ACAutomático,Usados,15500
970,1871,Fiat,Punto,2010,209000,5,2,6,Diesel,55cv,1199,Manual,ACAutomático,Usados,2750
971,1872,BMW,X6M,2015,65000,3,5,6,Diesel,381cv,1461,Manual,ACAutomático,Usados,55000
972,1873,UMM,Cournil,1983,80000,5,4,6,Diesel,45cv,1000,Manual,ACAutomático,Usados,11000
973,1874,Renault,Mégane,2009,118000,3,5,5,Diesel,85cv,1598,Manual,ACAutomático,Usados,7000
974,1875,MG,MGB,1971,11111,2,5,6,Gasolina,95cv,1500,Manual,ACManual,Usados,16000
975,1876,Citroën,C2,2004,163000,5,5,6,Gasolina,60cv,1968,Automática,ACAutomático,Usados,3900
976,1877,Abarth,124Spider,2017,19000,3,5,6,Gasolina,170cv,492,Manual,ACManual,Usados,38750
977,1878,Mercedes-Benz,C220,2001,376467,5,7,7,Diesel,143cv,400,Manual,ACAutomático,Usados,4400
978,1879,MINI,JohnCooperWorks,2015,46000,3,5,5,Gasolina,232cv,505,Manual,ACManual,Usados,28500
979,188,Citroën,C1,2014,50862,4,7,6,Gasolina,68cv,1560,Manual,ACAutomático,Usados,7350
980,1880,Ford,S-Max,2012,162000,5,5,5,Diesel,200cv,523,Manual,ACManual,Usados,16500
981,1881,Opel,AstraGTC,2008,245000,3,5,6,Diesel,125cv,1598,Manual,ACManual,Usados,7900
982,1882,Peugeot,407,2008,210000,3,4,6,Diesel,136cv,1496,Manual,ACAutomático,Usados,7990
983,1883,BMW,635,2007,240000,3,4,6,Diesel,286cv,1600,Manual,ACManual,Usados,20999
984,1884,Mazda,CX-30,2020,3600,5,5,5,Gasolina,122cv,1461,Manual,ACIndependente,Usados,25750
985,1885,Opel,AstraCaravan,2003,182090,5,5,6,Gasolina,90cv,1364,Manual,ACAutomático,Usados,2375
986,1886,BMW,i3,2015,45000,5,5,5,Eléctrico,170cv,1686,Manual,ACIndependente,Usados,18750
987,1887,Honda,Civic,2017,39000,5,5,5,Gasolina,100cv,1199,Manual,ACAutomático,Usados,15900
988,1888,Mitsubishi,Lancer,1996,206630,4,5,6,Gasolina,75cv,2143,Automática,ACAutomático,Usados,1250
989,1889,Ford,Fiesta,2011,140000,5,4,5,Diesel,70cv,3000,Manual,ACAutomático,Usados,6500
990,189,BMW,X5,2018,41650,5,5,6,Diesel,231cv,1199,Manual,ACAutomático,Usados,64750
991,1890,SEAT,Leon,2013,180000,5,5,6,Diesel,105cv,1600,Manual,ACIndependente,Usados,11600
992,1891,MINI,Cabrio,2016,49000,2,5,5,Diesel,116cv,1560,Manual,ACAutomático,Usados,20500
993,1892,Fiat,Tipo,2017,52500,5,5,5,Diesel,95cv,1199,Manual,ACAutomático,Usados,11750
994,1893,Mercedes-Benz,A180,2019,5500,5,5,5,Diesel,116cv,1461,Manual,ACAutomático,Usados,31500
995,1894,Fiat,PuntoEvo,2012,150000,5,5,8,Diesel,85cv,1000,Manual,ACAutomático,Usados,5800
996,1895,Skoda,OctaviaBreak,2008,263000,4,5,9,Diesel,105cv,1598,Manual,ACAutomático,Usados,5500
997,1896,Mercedes-Benz,CLA200,2014,34000,4,5,5,Diesel,136cv,1500,Manual,ACManual,Usados,24989
998,1897,Volvo,V60,2013,238200,5,5,6,Híbrido(Diesel),286cv,1968,Automática,ACAutomático,Usados,14800
999,1898,Nissan,Micra,2010,128000,5,4,6,GPL,80cv,492,Manual,ACManual,Usados,4950
1000,1899,Renault,Clio,1990,59300,5,5,6,Gasolina,60cv,400,Manual,ACAutomático,Usados,1700
1001,19,SEAT,Leon,2019,26450,5,5,5,Diesel,115cv,1598,Manual,ACManual,Usados,18900
